Tile	Number	RA	Dec	petro_radius	kron_radius	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS	P(PN)	P(SySt)	P(all else)
70917	14109	261.801294893	75.0254037772	10.5600004	4.82676601	14.614	11.816	15.334	10.364	14.422	14.3	13.698	12.746	12.247	11.351	10.651	10.206	14.329	11.733	14.528	10.276	14.383	14.231	13.649	12.71	12.193	11.294	10.584	10.146	15.041	14.757	16.47	13.538	17.68	17.569	17.092	16.48	15.78	14.953	14.123	13.829	0.002	0.0	0.004	0.0	0.004	0.004	0.003	0.002	0.001	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.006	0.006	0.004	0.002	0.001	0.001	0.0	0.0	0.003	0.002	0.006	0.003	0.031	0.032	0.023	0.015	0.007	0.004	0.003	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.6331380423365716	0.22388098353503813	0.14298097412839025
64343	12119	282.144485104	35.4923927741	6.59999943	5.58778811	17.639	15.379	18.062	14.737	17.94	16.408	16.313	15.83	15.771	18.537	14.86	16.952	17.524	15.212	17.972	14.608	18.011	16.232	16.106	15.604	15.757	18.687	14.705	16.847	18.034	16.964	18.883	16.421	18.697	17.943	17.644	17.164	17.028	19.686	16.491	17.297	0.053	0.012	0.108	0.015	0.162	0.044	0.042	0.023	0.021	0.225	0.01	0.084	0.056	0.011	0.12	0.016	0.205	0.044	0.04	0.021	0.023	0.307	0.01	0.092	0.036	0.031	0.099	0.037	0.156	0.1	0.081	0.047	0.04	0.293	0.03	0.054	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.5339259936879707	0.040676499317725885	0.42539750699430345
64343	41323	282.142486476	36.0088982018	10.5600004	8.14305115	17.367	14.668	18.533	13.947	17.986	15.803	15.727	15.159	17.651	18.655	14.135	18.827	16.995	14.155	18.186	13.519	17.492	15.267	15.143	14.605	17.402	18.404	13.654	18.282	18.675	18.34	20.579	17.662	21.12	19.174	19.025	18.578	18.523	18.81	17.81	18.786	0.028	0.007	0.075	0.007	0.107	0.023	0.024	0.013	0.071	0.153	0.006	0.254	0.027	0.005	0.081	0.006	0.091	0.018	0.018	0.01	0.072	0.161	0.005	0.213	0.051	0.071	0.183	0.097	0.892	0.234	0.226	0.121	0.095	0.108	0.056	0.136	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.5088351983448154	0.05999112841563338	0.43117367323955125
69674	44619	284.035094527	57.5465449816	5.27999973	3.81831074	11.402	10.989	13.073	10.491	11.668	11.363	11.279	10.857	10.815	10.562	10.458	10.385	11.402	10.989	13.07	10.49	11.668	11.363	11.279	10.857	10.815	10.562	10.458	10.385	12.343	11.994	14.642	11.432	12.347	12.061	11.953	11.546	11.531	11.32	11.265	11.211	0.001	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9342587607668034	0.0033830262270086306	0.0623582130061882
71023	4302	223.067953443	75.922622614	3.5	3.5	16.194	16.693	18.321	16.007	18.439	18.134	17.855	17.356	17.291	16.646	16.099	19.345	16.194	16.693	18.321	16.007	18.439	18.134	17.855	17.356	17.291	16.646	16.099	19.345	16.212	16.711	18.379	16.034	18.557	18.139	17.917	17.352	17.322	16.655	16.116	19.591	0.01	0.011	0.044	0.013	0.127	0.082	0.057	0.041	0.04	0.024	0.016	0.263	0.01	0.011	0.044	0.013	0.127	0.082	0.057	0.041	0.04	0.024	0.016	0.263	0.01	0.011	0.041	0.012	0.126	0.073	0.054	0.038	0.037	0.023	0.016	0.256	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.7491309887231568	0.02836464712448098	0.22250436415236222
70929	7875	266.420612413	74.7348172883	3.96000004	3.5	10.374	10.177	13.288	9.3	11.865	11.671	11.415	10.555	10.363	9.636	9.289	9.131	10.373	10.176	13.268	9.299	11.863	11.669	11.413	10.554	10.362	9.635	9.289	9.13	14.087	14.063	15.475	13.133	16.203	16.217	15.66	15.508	14.668	13.943	13.265	13.227	0.0	0.0	0.003	0.0	0.002	0.002	0.002	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.003	0.0	0.002	0.002	0.002	0.001	0.001	0.0	0.0	0.0	0.003	0.002	0.005	0.002	0.017	0.017	0.012	0.007	0.006	0.004	0.002	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.6915621789644628	0.13763848052156427	0.17079934051397294
64343	69243	283.691209073	36.5033272036	7.91999912	5.1361165	17.927	17.734	18.569	19.014	17.623	17.605	17.716	17.667	17.895	18.195	16.135	18.462	17.891	17.69	18.526	20.225	17.586	17.651	17.71	17.45	17.615	18.379	16.096	18.361	18.783	18.422	19.13	19.5	17.975	18.212	18.164	18.295	18.377	18.615	17.942	19.141	0.075	0.085	0.194	0.835	0.123	0.131	0.156	0.114	0.128	0.174	0.027	0.367	0.125	0.133	0.324	4.29	0.186	0.215	0.242	0.147	0.157	0.337	0.043	0.559	0.037	0.041	0.07	0.288	0.048	0.062	0.064	0.054	0.053	0.064	0.036	0.154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5166678043575601	0.007611155459661022	0.4757210401827789
65157	38364	270.503175985	39.0530872999	7.25999928	4.10036039	13.009	12.164	13.319	10.797	11.514	11.077	10.853	10.732	10.736	10.627	10.629	10.606	12.985	12.156	13.284	10.793	11.512	11.075	10.851	10.729	10.735	10.625	10.627	10.602	14.353	13.55	15.273	12.65	13.394	12.946	12.677	12.497	12.502	12.364	12.421	12.441	0.001	0.001	0.002	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.004	0.002	0.004	0.003	0.003	0.002	0.002	0.002	0.002	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.6259454844994518	0.020567237720626214	0.35348727777992195
65853	15368	260.611186211	40.0112119948	3.5	3.5	12.938	12.11	13.073	11.596	12.92	12.659	12.596	12.13	12.089	11.699	11.567	11.449	12.938	12.11	13.073	11.596	12.92	12.659	12.596	12.13	12.089	11.699	11.567	11.449	13.299	12.249	13.769	11.764	13.015	12.769	12.69	12.234	12.187	11.797	11.686	11.572	0.002	0.001	0.002	0.001	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.002	0.001	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.002	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	0.7034244261840763	0.042076571491931655	0.254499002323992
73052	20136	332.828584735	10.9137003389	10.5600004	8.77885532	17.098	14.832	18.119	13.937	18.766	16.68	16.18	18.974	17.239	18.277	14.187	19.198	17.056	14.826	17.754	13.914	18.331	16.662	16.128	19.019	17.255	18.057	14.181	18.599	18.492	18.181	20.26	17.385	20.189	19.98	18.89	19.4	19.762	19.277	17.261	19.207	0.032	0.006	0.093	0.006	0.28	0.056	0.041	0.318	0.061	0.15	0.007	0.666	0.038	0.006	0.088	0.007	0.241	0.065	0.044	0.406	0.074	0.153	0.008	0.49	0.049	0.042	0.165	0.054	0.358	0.477	0.192	0.198	0.238	0.159	0.042	0.266	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.6391093783162872	0.03896726779008402	0.3219233538936287
73052	20140	332.828714705	10.9150288462	10.5600004	6.70465231	17.006	14.763	17.678	13.874	18.561	16.542	16.119	18.077	17.135	17.72	14.114	18.265	16.804	14.717	17.158	13.818	17.548	16.234	15.964	17.268	16.863	17.281	14.084	19.122	17.857	17.128	19.777	16.166	20.127	18.63	18.045	20.087	19.02	19.145	16.359	19.578	0.037	0.006	0.104	0.007	0.361	0.06	0.044	0.183	0.075	0.125	0.007	0.413	0.047	0.007	0.104	0.009	0.22	0.066	0.054	0.133	0.086	0.129	0.009	1.439	0.03	0.021	0.129	0.021	0.279	0.148	0.099	0.342	0.131	0.135	0.024	0.322	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.5011925356037008	0.050188179856532796	0.4486192845397664
62598	23659	180.977430285	28.0936377703	3.96000004	3.5	13.417	11.627	12.96	11.238	14.475	14.324	13.767	12.816	12.291	11.276	10.662	10.421	13.407	11.626	12.945	11.233	14.477	14.329	13.761	12.816	12.291	11.276	10.661	10.419	14.734	14.617	14.904	14.188	17.593	17.338	16.899	15.855	15.444	14.423	13.558	13.387	0.002	0.001	0.002	0.001	0.011	0.01	0.007	0.003	0.002	0.001	0.001	0.001	0.003	0.001	0.002	0.001	0.012	0.011	0.007	0.003	0.002	0.001	0.001	0.001	0.003	0.004	0.003	0.004	0.033	0.029	0.022	0.01	0.008	0.005	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.4518138627765727	0.3976515782942139	0.15053455892921327
74945	3198	37.7799790235	36.109436123	4.61999989	3.73788095	16.833	17.028	19.23	16.396	19.664	17.979	17.895	17.372	17.942	17.228	16.533	19.147	16.787	16.635	18.903	15.943	20.515	17.528	17.547	17.332	17.928	17.146	16.496	19.244	16.899	17.083	19.265	16.44	19.416	17.964	17.939	17.512	18.024	17.279	16.614	19.616	0.018	0.019	0.15	0.031	0.439	0.105	0.098	0.049	0.07	0.04	0.024	0.378	0.02	0.016	0.149	0.025	1.183	0.086	0.087	0.055	0.083	0.044	0.027	0.552	0.017	0.02	0.13	0.028	0.296	0.093	0.092	0.049	0.066	0.038	0.024	0.433	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.6392539047656219	0.03024905292259785	0.3304970423117803
74767	27682	26.468413046	34.2140221387	3.5	3.5	15.232	15.712	16.911	15.041	17.181	17.01	16.875	16.277	16.156	15.633	15.179	15.038	15.232	15.712	16.911	15.041	17.181	17.01	16.875	16.277	16.156	15.633	15.179	15.038	15.267	15.752	17.102	15.082	17.274	17.064	16.906	16.322	16.209	15.674	15.218	15.077	0.006	0.009	0.029	0.004	0.042	0.042	0.039	0.025	0.022	0.016	0.011	0.005	0.006	0.009	0.029	0.004	0.042	0.042	0.039	0.025	0.022	0.016	0.011	0.005	0.006	0.008	0.028	0.004	0.039	0.039	0.035	0.023	0.021	0.016	0.011	0.005	0	0	1	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5889098101065985	0.10113869218440841	0.30995149770899316
74945	23340	38.9973267121	37.2207600112	3.5	3.5	12.192	11.047	12.563	11.913	14.033	13.907	13.454	12.363	11.857	10.715	9.972	9.658	12.192	11.047	12.563	11.913	14.033	13.907	13.454	12.363	11.857	10.715	9.972	9.658	13.279	13.575	14.235	13.388	16.649	16.551	16.164	15.206	14.595	13.668	12.586	12.341	0.002	0.001	0.002	0.002	0.01	0.009	0.006	0.002	0.002	0.001	0.0	0.001	0.002	0.001	0.002	0.002	0.01	0.009	0.006	0.002	0.002	0.001	0.0	0.001	0.002	0.002	0.003	0.003	0.021	0.02	0.017	0.008	0.006	0.004	0.002	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.7471882582731645	0.1785098984671754	0.07430184325965995
70952	16628	277.607623056	75.1162640289	3.5	3.5	11.544	10.33	12.576	9.728	11.93	11.538	11.278	10.839	10.555	10.081	9.821	9.595	11.544	10.33	12.576	9.728	11.93	11.538	11.278	10.839	10.555	10.081	9.821	9.595	14.669	12.974	14.746	12.575	14.83	14.557	14.375	14.245	13.546	13.265	12.759	12.388	0.001	0.0	0.003	0.001	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.003	0.001	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.004	0.002	0.004	0.002	0.01	0.008	0.008	0.005	0.004	0.004	0.003	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.7016296748922579	0.07561699062432269	0.22275333448341952
68554	16824	250.996183118	53.195386915	3.5	3.5	12.62	10.5	12.571	10.437	11.311	10.859	10.71	10.36	10.373	10.142	10.235	10.287	12.62	10.5	12.571	10.437	11.311	10.859	10.71	10.36	10.373	10.142	10.235	10.287	13.694	12.574	15.804	12.71	14.194	13.657	13.382	12.961	13.038	12.686	12.841	13.002	0.002	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.005	0.002	0.006	0.005	0.004	0.003	0.003	0.002	0.002	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.959311421369482	0.002101391282748487	0.03858718734776932
75078	21970	37.5379745101	43.6446572992	9.23999977	8.24948025	13.124	12.289	14.21	11.577	13.675	13.407	13.286	12.714	12.628	12.099	11.729	11.598	13.122	12.288	14.206	11.577	13.673	13.406	13.286	12.714	12.629	12.099	11.728	11.598	14.531	13.253	16.126	12.452	14.663	14.418	14.239	13.68	13.572	13.029	12.64	12.486	0.001	0.001	0.003	0.001	0.004	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.004	0.001	0.004	0.004	0.003	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.004	0.001	0.004	0.004	0.004	0.002	0.002	0.001	0.001	0.002	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9263105658783102	0.008589341997482883	0.06510009212420688
69829	26449	282.292861794	59.8197166101	3.5	3.5	12.606	10.623	13.05	11.906	11.743	11.54	11.354	10.735	10.671	10.283	10.068	9.909	12.606	10.623	13.05	11.906	11.743	11.54	11.354	10.735	10.671	10.283	10.068	9.909	13.337	12.828	15.322	13.175	14.278	14.123	13.989	13.207	13.211	12.578	12.464	12.211	0.001	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.002	0.002	0.004	0.002	0.006	0.006	0.006	0.004	0.003	0.002	0.003	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9738959322555116	0.0023734476075504257	0.023730620136937892
72480	6624	15.9007112157	5.78571147662	3.5	3.5	11.518	10.504	13.108	10.034	11.608	11.311	11.168	10.57	10.477	10.112	9.988	9.913	11.518	10.504	13.108	10.034	11.608	11.311	11.168	10.57	10.477	10.112	9.988	9.913	12.774	12.897	15.119	12.571	14.335	14.21	14.06	13.302	13.205	12.646	12.544	12.547	0.001	0.0	0.002	0.0	0.002	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.001	0.0	0.002	0.0	0.002	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.002	0.002	0.005	0.002	0.006	0.006	0.005	0.003	0.003	0.002	0.002	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.929487545464455	0.010563493632608192	0.0599489609029367
75245	19571	230.325867416	45.0705394531	7.91999912	4.94520617	17.91	17.403	18.553	17.405	18.418	18.086	18.155	17.823	18.341	16.636	16.064	18.11	17.675	17.443	18.125	17.039	18.477	17.718	17.963	17.746	18.062	16.51	16.0	17.66	18.519	17.771	19.412	18.524	19.41	19.084	19.202	18.257	18.813	17.716	17.178	19.249	0.05	0.037	0.183	0.15	0.22	0.169	0.178	0.104	0.155	0.037	0.023	0.3	0.064	0.06	0.201	0.174	0.366	0.19	0.232	0.152	0.191	0.05	0.032	0.318	0.038	0.028	0.155	0.161	0.224	0.174	0.193	0.071	0.103	0.047	0.031	0.333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.8928982930532696	0.005966547375364394	0.10113515957136612
70941	5030	274.680030149	74.5776296524	9.89999962	6.82415915	18.179	16.769	18.68	15.764	18.041	18.414	17.91	17.383	17.204	16.537	16.009	17.389	17.877	16.113	18.262	15.093	17.766	17.419	17.209	16.718	16.536	16.182	15.346	16.967	18.743	18.609	19.65	18.174	19.834	20.373	20.439	19.581	19.01	18.24	17.994	18.403	0.069	0.019	0.144	0.021	0.175	0.221	0.116	0.048	0.07	0.037	0.021	0.12	0.078	0.015	0.144	0.017	0.196	0.137	0.091	0.038	0.056	0.038	0.017	0.119	0.05	0.043	0.139	0.078	0.389	0.556	0.501	0.156	0.16	0.075	0.056	0.126	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0.6157741262397028	0.08123910056240977	0.30298677319788736
65181	31535	273.791098527	38.8465990471	3.5	3.5	12.229	11.916	12.321	10.917	14.465	14.31	13.885	12.988	12.602	11.641	11.061	10.797	12.229	11.916	12.321	10.917	14.465	14.31	13.885	12.988	12.602	11.641	11.061	10.797	12.718	12.164	14.526	11.33	14.675	14.513	14.127	13.227	12.827	11.872	11.305	11.06	0.001	0.001	0.001	0.001	0.006	0.005	0.004	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.006	0.005	0.004	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.007	0.001	0.005	0.005	0.004	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9499274177450288	0.020454672550549845	0.029617909704421238
74734	17387	352.173086283	33.9042433472	3.5	3.5	12.238	11.696	13.301	11.096	12.541	12.109	11.902	11.631	11.597	11.361	11.172	11.076	12.238	11.696	13.301	11.096	12.541	12.109	11.902	11.631	11.597	11.361	11.172	11.076	12.759	12.908	14.031	12.096	13.647	13.206	12.99	12.679	12.673	12.395	12.188	12.137	0.001	0.0	0.002	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.002	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.004	0.003	0.003	0.002	0.002	0.001	0.001	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.49460711228916004	0.09153537542808819	0.4138575122827516
74734	25915	352.473736261	34.3321247881	3.5	3.5	13.3	13.058	13.581	11.513	15.192	15.017	14.658	13.821	13.575	12.584	11.904	11.586	13.3	13.058	13.581	11.513	15.192	15.017	14.658	13.821	13.575	12.584	11.904	11.586	13.641	13.204	14.57	11.703	15.304	15.115	14.81	13.939	13.677	12.697	12.036	11.727	0.001	0.001	0.003	0.001	0.014	0.013	0.009	0.004	0.003	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.014	0.013	0.009	0.004	0.003	0.001	0.001	0.001	0.001	0.001	0.004	0.001	0.006	0.006	0.005	0.002	0.002	0.001	0.001	0.001	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.5808579395277453	0.23866212928084568	0.1804799311914089
70989	7696	114.337615655	77.1003399834	5.27999973	4.30857372	15.248	15.488	16.53	14.848	16.65	16.45	16.485	15.839	16.018	15.347	15.006	14.965	15.234	15.49	16.479	14.827	16.655	16.415	16.481	15.798	15.972	15.366	14.992	14.931	15.292	15.54	16.717	14.938	16.788	16.585	16.598	15.929	16.054	15.402	15.081	15.02	0.009	0.015	0.026	0.009	0.027	0.027	0.043	0.033	0.041	0.02	0.006	0.011	0.01	0.017	0.03	0.01	0.033	0.032	0.051	0.038	0.047	0.024	0.007	0.013	0.008	0.012	0.02	0.007	0.022	0.023	0.035	0.027	0.031	0.017	0.005	0.01	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.49660559219449235	0.11015563165394081	0.3932387761515668
63104	5058	119.617698539	31.3442020333	4.61999989	5.00835848	16.551	16.795	18.517	15.939	18.927	18.694	18.22	18.15	18.074	16.805	16.125	16.297	16.553	16.812	18.527	15.966	19.03	18.761	18.275	18.152	18.132	16.809	16.138	16.309	16.591	16.884	18.794	16.016	19.077	18.78	18.288	18.146	18.2	16.873	16.197	16.393	0.017	0.023	0.103	0.019	0.214	0.185	0.128	0.097	0.092	0.036	0.022	0.036	0.017	0.022	0.096	0.019	0.218	0.182	0.125	0.091	0.09	0.034	0.021	0.034	0.015	0.021	0.092	0.016	0.176	0.145	0.1	0.072	0.077	0.031	0.019	0.03	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.6637583662129426	0.08921191591860486	0.24702971786845254
68578	39803	281.175203867	53.0977625205	3.5	3.5	16.62	17.071	18.639	16.473	18.26	18.013	17.927	17.492	17.465	16.865	16.596	21.518	16.62	17.071	18.639	16.473	18.26	18.013	17.927	17.492	17.465	16.865	16.596	21.518	16.625	17.076	18.648	16.478	18.321	17.982	17.952	17.495	17.464	16.872	16.606	22.007	0.012	0.017	0.07	0.022	0.11	0.098	0.088	0.052	0.047	0.03	0.024	1.371	0.012	0.017	0.07	0.022	0.11	0.098	0.088	0.052	0.047	0.03	0.024	1.371	0.012	0.016	0.067	0.022	0.113	0.093	0.088	0.051	0.046	0.03	0.023	1.918	0	0	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0.6948361336240715	0.01399270660810435	0.2911711597678241
68938	22701	199.173471703	56.0394414546	3.5	3.5	14.561	15.267	16.343	14.299	18.072	17.197	17.06	15.863	19.299	15.193	14.423	17.592	14.561	15.267	16.343	14.299	18.072	17.197	17.06	15.863	19.299	15.193	14.423	17.592	14.686	15.397	17.101	14.482	17.639	17.148	16.983	16.083	20.115	15.313	14.625	18.518	0.009	0.014	0.038	0.012	0.193	0.084	0.073	0.033	0.759	0.02	0.011	0.228	0.009	0.014	0.038	0.012	0.193	0.084	0.073	0.033	0.759	0.02	0.011	0.228	0.009	0.014	0.047	0.007	0.051	0.034	0.029	0.019	0.513	0.011	0.007	0.164	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5319588786397008	0.09247381355597116	0.3755673078043281
65888	32699	267.165802965	40.4241437266	4.61999989	3.5709641	15.541	12.876	15.631	12.696	14.049	13.763	13.618	13.184	13.111	12.793	12.618	12.612	15.48	12.871	15.578	12.686	14.044	13.757	13.614	13.177	13.105	12.789	12.606	12.608	16.095	14.338	16.57	14.339	15.544	15.207	15.043	14.696	14.644	14.324	14.233	14.29	0.009	0.002	0.014	0.003	0.008	0.007	0.007	0.004	0.004	0.003	0.003	0.003	0.01	0.002	0.017	0.003	0.009	0.007	0.007	0.004	0.004	0.003	0.003	0.004	0.009	0.005	0.015	0.006	0.018	0.015	0.014	0.01	0.01	0.008	0.007	0.008	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.8058990447474722	0.013859048858346854	0.18024190639418086
73064	11493	335.391371695	10.1054753376	3.5	3.5	12.087	11.899	11.529	11.788	14.022	13.792	13.499	12.649	12.381	11.507	10.986	10.79	12.087	11.899	11.529	11.788	14.022	13.792	13.499	12.649	12.381	11.507	10.986	10.79	12.827	12.286	12.39	14.269	14.331	14.11	13.781	12.961	12.66	11.811	11.348	11.237	0.001	0.001	0.001	0.001	0.007	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.007	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.002	0.007	0.006	0.005	0.004	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9591933560938256	0.010272991048456056	0.030533652857718457
66771	21665	264.113318893	43.0443231627	3.96000004	3.5	12.789	9.945	14.628	9.84	11.479	11.231	11.03	10.372	10.195	9.662	9.333	9.189	12.786	9.945	14.601	9.839	11.478	11.231	11.029	10.372	10.194	9.662	9.333	9.188	14.96	14.886	16.551	13.304	17.15	16.768	16.608	15.712	15.651	14.808	14.185	14.104	0.002	0.0	0.005	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.001	0.002	0.0	0.006	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.001	0.004	0.004	0.009	0.004	0.029	0.024	0.022	0.009	0.01	0.006	0.005	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.4703294848048751	0.25937513098902215	0.2702953842061029
