Tile	Number	RA	Dec	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS
74601	24790	334.56892502	33.9257479628	13.157	10.267	12.931	9.789	11.314	10.998	10.942	10.36	10.277	9.963	9.738	9.695	13.156	10.267	12.931	9.789	11.314	10.998	10.942	10.36	10.277	9.963	9.738	9.695	15.204	15.421	15.083	14.411	16.828	16.374	15.767	15.761	15.718	15.202	14.639	14.535	0.004	0.0	0.004	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.004	0.0	0.004	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.004	0.005	0.004	0.004	0.021	0.017	0.013	0.01	0.01	0.007	0.005	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
74601	27154	333.817493103	34.0069871205	9.471	8.372	9.184	8.424	9.045	8.574	8.269	8.297	8.28	8.194	8.174	8.18	9.471	8.372	9.184	8.424	9.045	8.574	8.269	8.297	8.28	8.194	8.174	8.18	13.683	13.283	13.219	12.853	14.61	13.88	12.881	13.402	13.366	13.161	12.935	13.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.002	0.007	0.005	0.003	0.003	0.003	0.003	0.002	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
74601	28971	335.032628873	34.1270029651	18.98	19.764	17.823	18.792	19.801	18.944	19.39	19.0	18.504	18.452	17.853	17.536	18.577	19.641	15.815	18.172	17.898	18.17	19.121	17.01	16.84	16.337	17.813	15.734	19.351	20.103	18.387	20.294	20.246	19.628	19.9	19.848	19.344	18.875	18.318	18.271	0.128	0.246	0.047	0.304	0.415	0.254	0.395	0.208	0.119	0.119	0.084	0.105	0.123	0.312	0.013	0.25	0.111	0.174	0.437	0.05	0.041	0.028	0.115	0.03	0.118	0.221	0.055	0.77	0.424	0.324	0.417	0.316	0.183	0.128	0.088	0.139	1	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
74601	29822	334.502374835	34.1011585727	12.578	10.691	12.938	10.246	12.837	12.664	12.342	11.476	11.19	10.363	9.849	9.663	12.578	10.691	12.938	10.246	12.837	12.664	12.342	11.476	11.19	10.363	9.849	9.663	14.074	14.528	14.611	12.992	16.943	16.53	15.537	15.482	15.184	14.388	13.462	13.319	0.002	0.001	0.003	0.001	0.003	0.003	0.003	0.001	0.001	0.001	0.0	0.0	0.002	0.001	0.003	0.001	0.003	0.003	0.003	0.001	0.001	0.001	0.0	0.0	0.003	0.003	0.004	0.002	0.022	0.018	0.01	0.009	0.007	0.005	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
74601	30117	334.499936993	34.1008610091	12.727	10.699	13.139	10.279	12.827	12.661	12.358	11.481	11.195	10.369	9.861	9.673	12.727	10.699	13.139	10.279	12.827	12.661	12.358	11.481	11.195	10.369	9.861	9.673	15.419	15.634	15.033	13.882	17.954	17.623	16.768	16.573	16.266	15.358	14.443	14.188	0.003	0.001	0.004	0.001	0.004	0.004	0.003	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.004	0.001	0.004	0.004	0.003	0.001	0.001	0.001	0.001	0.001	0.005	0.006	0.004	0.004	0.044	0.037	0.022	0.016	0.013	0.008	0.005	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
74601	35281	335.037232772	34.4243344323	17.525	17.997	14.606	17.542	16.246	16.934	18.164	15.323	15.356	14.926	16.479	14.602	17.396	17.922	14.125	17.38	15.742	16.908	18.305	14.911	14.809	14.445	16.466	14.127	18.216	18.672	17.56	18.412	19.055	18.373	18.956	18.15	17.984	17.875	17.195	17.601	0.055	0.082	0.006	0.165	0.032	0.068	0.211	0.015	0.015	0.011	0.041	0.013	0.06	0.096	0.005	0.182	0.026	0.078	0.3	0.013	0.012	0.009	0.049	0.011	0.046	0.067	0.029	0.14	0.15	0.115	0.183	0.078	0.063	0.059	0.039	0.077	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1
74601	40322	333.455979399	34.600608587	18.715	19.224	18.457	17.638	20.165	20.407	19.703	19.931	19.675	19.001	17.965	17.628	19.042	19.782	18.704	18.44	21.747	21.438	19.982	20.605	20.358	19.562	18.895	18.499	18.877	19.364	18.553	17.707	21.327	22.145	21.057	20.228	20.863	19.352	18.025	17.786	0.103	0.146	0.112	0.103	0.717	0.92	0.508	0.486	0.384	0.207	0.092	0.124	0.072	0.127	0.072	0.106	1.527	1.186	0.331	0.458	0.364	0.178	0.11	0.137	0.081	0.114	0.082	0.073	1.403	3.035	1.19	0.43	0.766	0.195	0.068	0.096	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
74601	40938	334.219015412	34.599369126	19.831	20.785	19.781	19.216	21.136	21.741	20.466	20.543	22.272	20.402	19.548	19.652	22.387	22.608	22.175	21.153	21.975	21.813	99.0	23.292	22.376	99.0	21.646	21.997	19.888	20.688	19.01	18.695	21.412	20.08	20.381	21.762	24.07	20.101	18.665	18.625	0.18	0.393	0.238	0.28	1.146	2.089	0.668	0.566	2.742	0.485	0.246	0.511	0.63	0.706	0.714	0.56	0.869	0.791	99.0	2.439	1.039	99.0	0.577	1.485	0.188	0.358	0.119	0.174	1.478	0.456	0.626	1.74	14.411	0.371	0.114	0.2	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
74601	41517	334.494934307	34.5238807816	11.046	10.935	12.987	10.184	13.588	13.422	13.076	12.07	11.683	10.615	9.935	9.667	11.043	10.934	12.956	10.18	13.588	13.42	13.076	12.068	11.682	10.614	9.934	9.665	12.843	13.774	14.882	12.265	16.55	16.167	15.551	15.014	14.524	13.618	12.592	12.394	0.001	0.001	0.002	0.001	0.005	0.004	0.004	0.002	0.001	0.001	0.0	0.0	0.001	0.001	0.002	0.001	0.005	0.005	0.004	0.002	0.001	0.001	0.0	0.0	0.002	0.003	0.004	0.002	0.021	0.017	0.012	0.009	0.007	0.004	0.002	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
74601	41723	334.495787358	34.5239529177	11.066	10.941	12.964	10.189	13.594	13.429	13.088	12.075	11.69	10.621	9.943	9.675	11.063	10.94	12.934	10.185	13.585	13.423	13.088	12.073	11.689	10.621	9.942	9.673	13.44	14.244	14.48	12.328	17.036	16.621	15.762	15.446	15.047	13.992	12.961	12.71	0.001	0.001	0.002	0.001	0.005	0.005	0.004	0.002	0.001	0.001	0.0	0.0	0.001	0.001	0.003	0.001	0.006	0.006	0.004	0.002	0.001	0.001	0.001	0.001	0.002	0.003	0.003	0.002	0.024	0.019	0.012	0.009	0.007	0.004	0.002	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
65073	2	258.517517779	38.0667181174	18.77	17.95	17.397	17.306	18.778	18.631	18.949	18.212	17.782	17.526	18.2	17.015	18.776	18.715	18.105	17.865	19.525	19.06	19.821	19.037	18.318	18.142	19.296	17.611	19.1	17.407	16.924	16.87	18.657	18.671	18.462	18.408	17.679	17.672	17.12	16.751	0.116	0.059	0.05	0.089	0.283	0.254	0.335	0.134	0.099	0.069	0.172	0.08	0.1	0.102	0.082	0.127	0.484	0.325	0.644	0.246	0.139	0.105	0.403	0.118	0.081	0.02	0.02	0.034	0.14	0.142	0.12	0.087	0.052	0.044	0.037	0.037	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
65073	9	258.105519453	38.069702738	17.78	17.045	16.258	16.041	18.644	19.295	17.965	18.693	17.739	18.184	16.555	16.261	17.806	17.048	16.254	16.015	18.725	19.446	17.976	18.827	17.723	18.151	16.558	16.265	17.929	17.187	16.307	16.196	18.752	19.621	18.369	18.827	17.923	18.204	16.524	16.38	0.041	0.023	0.016	0.025	0.22	0.431	0.12	0.182	0.084	0.111	0.034	0.036	0.046	0.025	0.018	0.027	0.259	0.542	0.132	0.225	0.09	0.117	0.037	0.04	0.028	0.016	0.011	0.018	0.146	0.348	0.106	0.123	0.06	0.068	0.021	0.026	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63792	3984	261.804697535	32.6190042133	17.85	18.267	17.717	17.727	19.295	19.3	18.993	18.602	18.486	18.154	17.289	17.785	17.85	18.267	17.717	17.727	19.295	19.3	18.993	18.602	18.486	18.154	17.289	17.785	17.872	18.284	17.737	17.752	19.294	19.263	19.028	18.631	18.546	18.171	17.315	17.797	0.012	0.02	0.033	0.046	0.199	0.117	0.095	0.075	0.068	0.056	0.021	0.058	0.012	0.02	0.033	0.046	0.199	0.117	0.095	0.075	0.068	0.056	0.021	0.058	0.011	0.018	0.029	0.04	0.169	0.096	0.084	0.066	0.061	0.049	0.019	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73523	3761	30.9961726567	15.3100832727	16.854	17.148	16.585	16.483	17.544	16.932	17.735	17.629	17.062	16.601	16.389	16.602	18.025	99.0	17.152	16.811	17.867	16.321	99.0	99.0	17.849	16.991	17.673	17.442	19.342	19.532	19.362	19.026	20.012	19.45	19.655	19.756	19.754	19.191	18.536	19.12	0.058	0.078	0.058	0.126	0.242	0.139	0.3	0.222	0.13	0.081	0.071	0.159	0.294	99.0	0.169	0.289	0.53	0.127	99.0	99.0	0.441	0.189	0.392	0.582	0.054	0.07	0.066	0.117	0.232	0.149	0.184	0.16	0.154	0.091	0.056	0.148	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
73523	3838	30.9874109427	15.3148382154	17.196	17.394	17.167	17.266	17.61	17.266	18.073	17.876	17.512	16.963	16.223	16.72	17.262	17.127	17.418	17.599	17.066	17.485	19.401	20.987	18.042	17.211	16.346	16.404	18.314	18.553	18.708	18.699	18.907	18.257	18.74	18.83	18.85	17.869	16.982	18.718	0.039	0.049	0.047	0.125	0.129	0.098	0.213	0.141	0.099	0.057	0.03	0.087	0.091	0.082	0.134	0.377	0.165	0.247	1.478	5.195	0.342	0.151	0.073	0.142	0.023	0.031	0.037	0.087	0.088	0.054	0.085	0.072	0.071	0.031	0.016	0.104	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
73523	4017	30.9860254196	15.3264697782	17.983	17.887	17.647	17.465	17.766	18.318	17.561	17.596	18.736	17.204	16.913	16.995	99.0	19.136	18.192	99.0	16.923	99.0	17.409	17.633	99.0	17.523	17.467	16.275	18.872	18.86	19.176	19.156	19.51	18.731	19.048	19.288	19.175	18.242	17.601	19.008	0.114	0.108	0.106	0.215	0.21	0.36	0.185	0.153	0.431	0.101	0.079	0.159	99.0	0.599	0.316	99.0	0.165	99.0	0.266	0.269	99.0	0.23	0.234	0.145	0.036	0.04	0.056	0.131	0.148	0.081	0.109	0.106	0.094	0.042	0.024	0.134	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
73523	4077	31.0031660521	15.3208860329	16.531	16.645	16.443	15.857	16.282	16.461	17.211	16.433	16.536	16.29	15.653	16.234	19.145	19.761	19.5	16.095	15.603	16.523	18.491	16.488	16.984	17.093	15.976	16.277	18.835	19.038	19.044	18.976	19.22	18.57	19.046	19.065	19.132	18.459	17.516	19.171	0.052	0.059	0.062	0.085	0.089	0.107	0.217	0.087	0.095	0.072	0.043	0.136	1.063	1.856	1.904	0.191	0.082	0.19	1.165	0.156	0.25	0.262	0.105	0.254	0.035	0.047	0.05	0.112	0.116	0.071	0.11	0.088	0.09	0.05	0.024	0.156	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
65073	10577	257.725824861	38.5677309682	12.212	11.285	13.617	10.631	11.913	11.528	11.452	11.125	11.046	10.756	10.693	10.372	12.212	11.285	13.617	10.631	11.913	11.528	11.452	11.125	11.046	10.756	10.693	10.372	13.287	13.522	15.565	13.195	14.671	14.224	14.275	13.525	13.503	12.898	13.21	12.872	0.001	0.0	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.001	0.001	0.0	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.001	0.001	0.001	0.005	0.002	0.005	0.004	0.004	0.002	0.002	0.001	0.002	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
65073	15805	257.461990206	38.8105177615	10.531	10.279	9.596	9.31	11.011	10.871	10.658	10.33	10.228	9.768	9.419	9.14	10.529	10.277	9.594	9.308	11.01	10.87	10.657	10.328	10.226	9.766	9.418	9.138	14.101	14.224	12.92	12.685	16.333	16.017	15.872	14.959	14.888	13.866	13.112	12.529	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.001	0.001	0.013	0.011	0.01	0.004	0.004	0.002	0.002	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
73523	9841	31.2770886648	15.7225417091	17.68	17.789	17.666	17.504	19.274	18.504	17.944	18.096	18.112	17.198	16.942	17.553	17.741	17.781	17.584	17.309	18.92	18.191	17.902	17.998	17.876	17.107	16.896	17.306	18.488	18.574	18.589	18.514	19.537	18.922	18.861	18.95	18.99	17.827	17.503	18.525	0.045	0.053	0.055	0.115	0.45	0.233	0.144	0.131	0.13	0.055	0.044	0.139	0.064	0.07	0.069	0.129	0.432	0.23	0.183	0.159	0.139	0.066	0.056	0.149	0.026	0.031	0.033	0.072	0.15	0.093	0.092	0.078	0.078	0.03	0.023	0.085	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2
65073	16125	257.461792122	38.8090017123	10.74	10.449	9.797	9.538	11.306	11.163	10.956	10.597	10.497	10.033	9.667	9.39	10.735	10.447	9.795	9.535	11.304	11.162	10.956	10.595	10.496	10.03	9.665	9.387	13.276	13.62	12.518	12.207	15.565	15.278	15.18	14.231	14.182	13.194	12.576	12.05	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.0	0.0	0.001	0.001	0.001	0.001	0.008	0.007	0.006	0.003	0.003	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
69499	3511	223.78576186	56.3370712305	19.059	19.398	19.14	19.348	19.99	19.525	19.429	19.858	19.743	19.438	18.327	18.415	19.04	19.363	19.12	19.307	20.104	19.474	19.349	19.719	19.752	19.443	18.239	18.353	19.07	19.41	19.177	19.226	19.994	19.511	19.504	19.804	19.8	19.433	18.351	18.46	0.034	0.046	0.089	0.291	0.214	0.141	0.129	0.192	0.167	0.133	0.069	0.072	0.039	0.05	0.1	0.323	0.272	0.154	0.136	0.193	0.193	0.153	0.071	0.077	0.032	0.043	0.086	0.241	0.201	0.131	0.13	0.172	0.165	0.125	0.067	0.069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70752	6311	280.055691258	71.8266921607	19.759	20.225	20.252	20.146	20.52	22.042	19.913	20.558	20.591	20.12	19.158	19.2	19.842	20.354	20.337	20.271	20.239	21.728	19.828	20.337	20.743	20.003	19.211	19.021	19.998	20.238	19.907	19.795	20.954	21.068	21.561	21.467	20.63	19.971	19.474	19.525	0.176	0.251	0.393	0.748	0.763	3.376	0.49	0.642	0.69	0.458	0.223	0.405	0.209	0.31	0.467	0.922	0.647	2.772	0.497	0.574	0.87	0.451	0.257	0.377	0.129	0.151	0.168	0.318	0.68	0.831	1.342	0.885	0.429	0.239	0.179	0.324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65073	18528	258.201013698	38.9530698928	14.497	12.458	11.784	11.003	14.683	14.538	14.145	13.202	12.857	11.86	11.317	10.759	14.479	12.457	11.782	11.001	14.672	14.528	14.15	13.198	12.856	11.859	11.315	10.758	16.189	16.378	15.201	15.003	18.803	18.797	18.422	17.255	17.025	15.689	15.429	14.786	0.007	0.001	0.001	0.001	0.016	0.015	0.01	0.004	0.003	0.001	0.001	0.001	0.007	0.001	0.001	0.001	0.017	0.016	0.011	0.004	0.003	0.001	0.001	0.001	0.005	0.005	0.003	0.005	0.083	0.086	0.061	0.018	0.017	0.006	0.006	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
73523	12462	31.317070408	16.2951838227	13.318	10.321	13.612	10.134	10.49	10.116	9.977	9.74	9.745	9.515	9.491	9.486	13.327	10.324	13.601	10.133	10.487	10.114	9.977	9.741	9.746	9.516	9.491	9.485	14.944	14.619	15.199	14.295	15.851	15.394	15.257	14.831	14.79	14.457	14.445	14.477	0.002	0.001	0.002	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.004	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.001	0.004	0.004	0.004	0.003	0.012	0.01	0.009	0.006	0.006	0.005	0.004	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
73523	12483	31.3142965604	16.2957426924	13.62	10.363	14.407	10.188	10.5	10.129	9.99	9.756	9.761	9.537	9.521	9.516	13.431	10.328	14.029	10.157	10.488	10.116	9.977	9.74	9.745	9.518	9.5	9.495	15.452	15.274	15.346	14.706	16.842	16.351	16.134	15.698	15.659	15.137	14.866	14.9	0.002	0.001	0.003	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.004	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.005	0.006	0.004	0.005	0.022	0.018	0.016	0.011	0.01	0.007	0.006	0.007	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
73523	12490	31.3164829044	16.2960546078	13.962	10.355	14.466	10.195	10.5	10.132	9.992	9.76	9.764	9.537	9.521	9.515	13.684	10.325	14.084	10.156	10.488	10.124	9.982	9.753	9.756	9.518	9.507	9.495	14.826	13.681	16.249	13.081	14.798	14.269	14.117	13.766	13.873	13.406	13.429	13.448	0.003	0.001	0.003	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.003	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.007	0.004	0.008	0.007	0.007	0.005	0.005	0.004	0.003	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
68151	1161	212.769436291	50.6756910472	19.734	20.407	20.1	19.508	20.936	20.01	20.276	20.953	20.283	20.115	19.222	19.259	19.717	20.39	20.096	19.494	20.928	20.062	20.258	20.863	20.244	20.082	19.196	19.267	19.892	20.356	20.153	19.738	21.213	20.283	20.418	20.859	20.383	20.273	19.309	19.359	0.079	0.146	0.137	0.153	0.561	0.25	0.318	0.51	0.269	0.189	0.094	0.157	0.078	0.146	0.139	0.153	0.565	0.265	0.318	0.477	0.263	0.186	0.093	0.161	0.062	0.096	0.097	0.127	0.491	0.221	0.249	0.319	0.203	0.15	0.07	0.116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65073	22185	257.964649294	39.3829312547	19.958	21.006	20.018	20.168	99.0	21.784	20.069	21.044	20.659	20.684	19.568	20.175	20.036	20.901	19.867	20.023	99.0	21.303	20.549	20.98	20.077	20.079	19.401	20.067	19.986	21.047	20.145	20.095	23.219	21.481	20.182	20.99	20.454	20.709	19.505	20.426	0.101	0.289	0.163	0.371	99.0	1.294	0.269	0.527	0.41	0.376	0.174	0.421	0.144	0.347	0.188	0.432	99.0	1.095	0.551	0.657	0.317	0.284	0.198	0.507	0.1	0.29	0.177	0.335	4.5	0.948	0.289	0.487	0.329	0.372	0.159	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70752	10247	275.941960519	72.0361392388	19.519	20.237	18.899	18.477	99.0	20.11	21.348	22.658	21.496	19.572	18.816	18.373	19.566	20.021	18.893	18.094	20.2	19.649	19.455	21.259	20.67	19.141	18.365	18.167	19.469	20.284	18.979	18.517	22.464	20.329	22.142	22.617	21.988	19.581	18.757	18.458	0.123	0.208	0.101	0.134	99.0	0.488	1.501	99.0	1.417	0.248	0.141	0.17	0.226	0.307	0.172	0.17	0.824	0.555	0.469	99.0	1.139	0.286	0.158	0.242	0.12	0.223	0.111	0.142	3.957	0.615	3.23	99.0	2.284	0.257	0.137	0.189	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73523	16218	31.3816674887	16.0258165994	11.514	10.602	12.524	10.887	12.259	12.209	11.876	11.073	10.895	10.288	9.936	9.785	11.509	10.599	12.511	10.883	12.256	12.207	11.873	11.07	10.892	10.285	9.933	9.782	16.539	17.01	16.373	15.244	18.897	19.49	18.559	17.808	17.588	16.754	15.942	15.536	0.001	0.0	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.0	0.0	0.001	0.0	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.0	0.0	0.008	0.012	0.008	0.007	0.088	0.159	0.075	0.035	0.029	0.016	0.01	0.009	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
70752	11271	277.352214028	72.1048720661	19.823	20.095	19.447	19.236	22.914	21.876	21.543	20.652	21.647	20.382	19.288	19.838	19.823	20.095	19.447	19.236	22.914	21.876	21.543	20.652	21.647	20.382	19.288	19.838	19.769	20.017	19.528	19.268	22.502	21.992	23.543	20.357	21.944	20.33	19.142	19.781	0.092	0.108	0.09	0.156	3.319	1.436	1.057	0.346	0.901	0.289	0.122	0.359	0.092	0.108	0.09	0.156	3.319	1.436	1.057	0.346	0.901	0.289	0.122	0.359	0.104	0.119	0.116	0.191	2.719	1.906	7.982	0.314	1.412	0.328	0.127	0.406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65073	25398	257.895811278	39.2249513106	19.918	21.339	18.85	18.343	25.036	21.168	20.304	21.169	99.0	20.035	19.178	18.715	19.846	21.308	18.763	18.291	22.705	21.346	21.328	22.705	99.0	20.057	19.274	18.682	19.986	21.667	18.9	18.447	24.04	21.584	21.227	21.536	21.92	20.183	19.191	18.714	0.12	0.485	0.069	0.086	30.859	0.912	0.412	0.731	99.0	0.256	0.151	0.138	0.148	0.622	0.084	0.109	4.729	1.41	1.389	3.949	99.0	0.343	0.217	0.176	0.099	0.508	0.056	0.074	9.627	1.044	0.753	0.798	1.254	0.228	0.119	0.107	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2
65667	5803	169.832096272	40.2379069256	16.24	17.603	16.844	16.794	18.356	17.484	18.446	17.406	17.135	17.169	16.024	16.856	16.188	17.553	16.732	16.691	18.342	17.44	18.355	17.328	17.133	17.076	15.998	16.722	16.578	18.427	17.831	17.995	19.636	17.835	19.614	17.875	17.481	17.67	16.301	17.352	0.02	0.045	0.087	0.114	0.152	0.072	0.17	0.069	0.053	0.06	0.028	0.105	0.021	0.049	0.088	0.116	0.166	0.078	0.176	0.072	0.059	0.062	0.031	0.106	0.016	0.047	0.099	0.151	0.221	0.052	0.224	0.054	0.04	0.049	0.022	0.074	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70752	13486	279.285095508	72.2188423609	12.38	10.934	14.761	11.107	13.284	13.163	12.594	11.71	11.23	10.39	9.694	9.427	12.39	10.964	15.155	11.171	13.295	13.178	12.613	11.734	11.251	10.411	9.723	9.45	15.385	15.573	16.257	14.267	18.475	18.687	17.793	16.517	16.305	15.425	14.384	14.255	0.001	0.0	0.005	0.001	0.003	0.003	0.002	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.006	0.001	0.003	0.003	0.002	0.001	0.001	0.0	0.0	0.0	0.005	0.005	0.008	0.004	0.078	0.104	0.049	0.015	0.013	0.007	0.004	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
70752	13793	279.283206427	72.2176519275	12.286	10.914	13.64	10.979	13.255	13.124	12.58	11.698	11.221	10.373	9.671	9.401	12.283	10.914	13.614	10.977	13.256	13.116	12.581	11.698	11.22	10.373	9.67	9.4	15.901	16.376	15.697	14.721	19.584	18.958	18.588	17.529	17.191	16.165	15.107	14.821	0.001	0.0	0.003	0.001	0.004	0.003	0.002	0.001	0.001	0.0	0.0	0.0	0.001	0.001	0.004	0.001	0.004	0.004	0.003	0.001	0.001	0.001	0.0	0.0	0.005	0.006	0.005	0.005	0.199	0.125	0.092	0.029	0.023	0.011	0.006	0.007	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
